home_score,away_score,roof,surface,spread,favored_team,vegas_total,attendance,away_rush_attempts,away_rush_yards,away_rush_tds,home_rush_attempts,home_rush_yards,home_rush_tds,away_pass_completions,away_pass_attempts,away_pass_yards,away_pass_tds,away_pass_ints,home_pass_completions,home_pass_attempts,home_pass_yards,home_pass_tds,home_pass_ints,away_sacked,away_sacked_yds,home_sacked,home_sacked_yds,away_total_yds,home_total_yds,away_fumbles,away_fumbles_lost,home_fumbles,home_fumbles_lost,away_turnovers,home_turnovers,away_penalties,away_penalties_yds,home_penalties,home_penalties_yds,away_third_down_attempts,away_third_down_converted,home_third_down_attempts,home_third_down_converted,away_fourth_down_attempts,away_fourth_down_converted,home_fourth_down_attempts,home_fourth_down_converted,away_possession_pct,home_possession_pct,home_drives,home_total_plays,home_punts,home_field_goals,home_touchdowns,vis_drives,vis_total_plays,vis_punts,vis_field_goals,vis_touchdowns,home_qb,home_rb,home_wr,home_wr2,home_wr3,home_te,home_ol1,home_ol2,home_ol3,home_ol4,home_ol5,home_de,home_de2,home_dt,home_dt2,home_lb,home_lb2,home_cb,home_cb2,home_s,home_s2,home_db,vis_qb,vis_rb,vis_wr,vis_wr2,vis_wr3,vis_te,vis_ol1,vis_ol2,vis_ol3,vis_ol4,vis_ol5,vis_dl,vis_dl2,vis_dl3,vis_dl4,vis_dl5,vis_lb,vis_lb2,vis_cb,vis_cb2,vis_s,vis_db,season,week,away_team,home_team,game_url,date,home_fb,home_te2,home_dl,home_dl2,home_dl3,home_olb,home_cb3,vis_dt,vis_dt2,vis_olb,vis_olb2,vis_s2,vis_s3,vis_de,vis_de2,vis_cb3,vis_lb3,home_nt,home_lb3,vis_fb,vis_mlb,home_olb2,home_s3,vis_te2,vis_dt3,home_dt3,home_lb4,home_dl4,home_dl5,home_db2,home_db3,home_db4,vis_lb4,vis_ol6,home_fs,vis_nt,vis_db2,vis_db3,vis_db4,vis_olb3,home_rb2,home_mlb,vis_fs,home_db5,home_wr4,home_te3,vis_te3,home_lb5,vis_db5,vis_ss,vis_s4,vis_wr4,home_ol6,vis_cb4,home_ss,vis_rb2,home_s4,home_olb3,home_te4
27,17,outdoors,grass,-2.5,Tampa Bay Buccaneers,42.0,62976,16,67,1,34,120,1,16,29,211,1,2,26,34,317,1,0,6,42,0,0,236,437,2,0,2,0,2,0,5,28,7,54,13,6,15,8,0,0,1,1,0.4,0.6,10,71,4,2,2,9,49,4,1,2,Baker Mayfield,Rachaad White,Deven Thompkins,Mike Evans,Chris Godwin,Cade Otton,Matt Feiler,Robert Hainsey,Tristan Wirfs,Cody Mauch,Luke Goedeke,,,,,Devin White,Lavonte David,Zyon McCollum,Jamel Dean,Ryan Neal,Antoine Winfield Jr.,,Justin Fields,Khalil Herbert,D.J. Moore,Darnell Mooney,,Marcedes Lewis,Darnell Wright,Cody Whitehair,Lucas Patrick,Braxton Jones,Ja'Tyre Carter,Justin Jones,Yannick Ngakoue,DeMarcus Walker,Andrew Billings,,T.J. Edwards,Tremaine Edmunds,,,,Jaylon Johnson,2023,2.0,Chicago Bears,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202309170tam.htm,2023-09-17,,,Logan Hall,Mike Greene,Vita Vea,Joe Tryon-Shoyinka,,,,,,,,,,,Jack Sanborn,,,,,Shaquil Barrett,,Cole Kmet,,,,,,,,,,,,,Eddie Jackson,Tyrique Stevenson,Jaquan Brisker,,,,,,,,,,,,,,,,,,,,
24,27,outdoors,fieldturf,-3.5,Cincinnati Bengals,45.5,66015,37,178,1,15,66,0,24,33,237,2,0,27,41,222,2,1,0,0,1,6,415,282,0,0,0,0,0,1,6,56,5,30,14,9,15,10,0,0,1,1,0.55,0.45,7,58,3,1,2,9,73,2,2,3,Joe Burrow,Joe Mixon,Tyler Boyd,Ja'Marr Chase,Tee Higgins,Irv Smith Jr.,Orlando Brown Jr.,Jonah Williams,Alex Cappa,Cordell Volson,Ted Karras,Sam Hubbard,Trey Hendrickson,D.J. Reader,B.J. Hill,Germaine Pratt,Logan Wilson,Chidobe Awuzie,Mike Hilton,Nick Scott,Daxton Hill,,Lamar Jackson,Justice Hill,Odell Beckham Jr.,Zay Flowers,,Mark Andrews,Patrick Mekari,Morgan Moses,John Simpson,Kevin Zeitler,Sam Mustipher,,,,,,Patrick Queen,Roquan Smith,Ronald Darby,,Kyle Hamilton,Brandon Stephens,2023,2.0,Baltimore Ravens,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2023-09-17,,,,,,,Cam Taylor-Britt,Nnamdi Madubuike,,Jadeveon Clowney,Odafe Oweh,Geno Stone,Ar'Darius Washington,,,,,,,,,,,Isaiah Likely,,,,,,,,,,,,Michael Pierce,,,,,,,,,,,,,,,,,,,,,,,
20,31,retractable roof (closed),astroturf,-1.0,Houston Texans,40.0,71159,23,126,3,26,52,0,25,33,227,1,0,30,47,384,2,0,0,0,6,47,353,389,1,0,3,1,0,1,8,42,3,20,12,6,19,9,0,0,2,2,0.42,0.58,11,82,3,2,2,10,57,5,1,4,C.J. Stroud,Dameon Pierce,Robert Woods,Tank Dell,,Teagan Quitoriano,Kendrick Green,Jarrett Patterson,George Fant,Josh Jones,Shaq Mason,Jonathan Greenard,Will Anderson,Sheldon Rankins,Maliek Collins,Henry To'oTo'o,Christian Harris,Steven Nelson,Derek Stingley Jr.,Eric Murray,M.J. Stewart,,Anthony Richardson,Zack Moss,Michael Pittman Jr.,Alec Pierce,,Mo Alie-Cox,Will Fries,Braden Smith,Bernhard Raimann,Quenton Nelson,Ryan Kelly,,,,,,Shaquille Leonard,Zaire Franklin,Kenny Moore,Dallis Flowers,Rodney Thomas II,,2023,2.0,Indianapolis Colts,Houston Texans,https://www.pro-football-reference.com/boxscores/202309170htx.htm,2023-09-17,Andrew Beck,,,,,,,Grover Stewart,DeForest Buckner,,,Julian Blackmon,,Samson Ebukam,Kwity Paye,,E.J. Speed,,,,,,,Kylen Granson,,,,,,,,,,,,,,,,,,Denzel Perryman,,,,,,,,,,,,,,,,,
31,37,dome,fieldturf,-4.5,Detroit Lions,47.0,66434,25,82,2,27,102,1,32,41,328,2,0,28,35,323,3,1,1,17,2,7,393,418,0,0,2,2,0,3,9,80,4,24,11,5,11,6,1,1,3,1,0.52,0.48,11,65,1,1,4,10,70,3,1,4,Jared Goff,David Montgomery,Amon-Ra St. Brown,Kalif Raymond,Marvin Jones,Sam LaPorta,Penei Sewell,Matt Nelson,Halapoulivaati Vaitai,Jonah Jackson,Frank Ragnow,,,,,Derrick Barnes,James Houston,Jerry Jacobs,Cameron Sutton,Kerby Joseph,,C.J. Gardner-Johnson,Geno Smith,Kenneth Walker III,D.K. Metcalf,Tyler Lockett,,Will Dissly,Jake Curhan,Stone Forsythe,Phil Haynes,Damien Lewis,Evan Brown,,,,,,Uchenna Nwosu,Darrell Taylor,Coby Bryant,Devon Witherspoon,Julian Love,,2023,2.0,Seattle Seahawks,Detroit Lions,https://www.pro-football-reference.com/boxscores/202309170det.htm,2023-09-17,,,John Cominsky,Aidan Hutchinson,Benito Jones,,,,,,,,,Dre'Mont Jones,Jarran Reed,Riq Woolen,Bobby Wagner,,Alex Anzalone,,,,,Noah Fant,,,,Alim McNeill,,,,,Jordyn Brooks,,,,,,,,,,Quandre Diggs,,,,,,,,,,,,,,,,
9,17,outdoors,grass,-3.5,Kansas City Chiefs,51.0,69915,22,101,0,18,74,0,29,41,305,2,1,23,42,215,0,0,1,7,4,18,399,271,4,2,3,1,3,1,12,94,2,10,13,4,12,3,2,2,2,0,0.53,0.47,11,67,5,3,0,10,65,4,1,2,Trevor Lawrence,Travis Etienne,Calvin Ridley,Christian Kirk,Zay Jones,Evan Engram,Ben Bartch,Brandon Scherff,Walker Little,Luke Fortner,Anton Harrison,,,,,Devin Lloyd,Foyesade Oluokun,Tyson Campbell,Darious Williams,Rayshawn Jenkins,Andre Cisco,,Patrick Mahomes,Isiah Pacheco,Marquez Valdes-Scantling,Justin Watson,,Noah Gray,Jawaan Taylor,Donovan Smith,Joe Thuney,Trey Smith,Creed Humphrey,,,,,,Nick Bolton,Willie Gay Jr.,L'Jarius Sneed,Trent McDuffie,Bryan Cook,Joshua Williams,2023,2.0,Kansas City Chiefs,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202309170jax.htm,2023-09-17,,,Adam Gotsis,Folorunso Fatukasi,Roy Robertson-Harris,Josh Hines-Allen,,Chris Jones,Derrick Nnadi,,,Justin Reid,,Michael Danna,George Karlaftis III,,,,,,,Travon Walker,,Travis Kelce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,24,outdoors,grass,-2.5,Los Angeles Chargers,45.5,67438,21,61,0,34,141,2,27,41,305,2,0,20,24,246,1,0,3,24,5,46,342,341,0,0,0,0,0,0,4,43,7,45,14,2,13,6,3,3,1,0,0.43,0.57,11,65,5,2,3,11,68,6,3,2,Ryan Tannehill,Derrick Henry,Nick Westbrook-Ikhine,Treylon Burks,DeAndre Hopkins,Chigoziem Okonkwo,Chris Hubbard,Xavier Newman-Johnson,Daniel Brunskill,Aaron Brewer,Andre Dillard,Denico Autry,,Kyle Peko,Jeffery Simmons,Jack Gibbens,Azeez Al-Shaair,Roger McCreary,Elijah Molden,Kevin Byard,,,Justin Herbert,Joshua Kelley,Keenan Allen,Mike Williams,,Gerald Everett,Jamaree Salyer,Trey Pipkins,Rashawn Slater,Zion Johnson,Corey Linsley,Austin Johnson,Sebastian Joseph-Day,,,,Kenneth Murray,Nick Niemann,J.C. Jackson,Asante Samuel Jr.,Derwin James,Ja'Sir Taylor,2023,2.0,Los Angeles Chargers,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202309170oti.htm,2023-09-17,,,,,,Harold Landry,Sean Murphy-Bunting,,,Khalil Mack,Tuli Tuipulotu,Alohi Gilman,,,,,,,,,,,,Donald Parham,,Teair Tart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,31,retractable roof (closed),grass,-4.5,New York Giants,36.5,62080,27,127,2,29,151,2,26,37,321,2,1,21,31,228,1,0,3,9,0,0,439,379,0,0,0,0,1,0,9,75,8,57,12,7,10,4,1,1,0,0,0.49,0.51,10,63,3,2,3,10,68,3,1,4,Joshua Dobbs,James Conner,Marquise Brown,Michael Wilson,,Zach Ertz,Elijah Wilkinson,Hjalte Froholdt,Will Hernandez,D.J. Humphries,Paris Johnson,,,Carlos Watkins,,Krys Barnes,Zaven Collins,Andre Chachere,Marco Wilson,K'Von Wallace,Jalen Thompson,,Daniel Jones,Saquon Barkley,Parris Campbell,Isaiah Hodgins,Darius Slayton,Darren Waller,Joshua Ezeudu,Marcus McKethan,Evan Neal,Ben Bredeson,John Michael Schmitz,Dexter Lawrence,Rakeem Nunez-Roches,A'Shawn Robinson,,,Bobby Okereke,Micah McFadden,Adoree' Jackson,Deonte Banks,Jason Pinnock,,2023,2.0,New York Giants,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/202309170crd.htm,2023-09-17,,Trey McBride,Jonathan Ledbetter,,,Cameron Thomas,Kei'Trel Clark,,,Jihad Ward,Kayvon Thibodeaux,Xavier McKinney,,,,,,,Kyzir White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,30,dome,matrixturf,-7.5,San Francisco 49ers,44.5,74742,28,159,3,22,89,1,17,25,206,0,0,34,55,307,1,2,1,0,1,10,365,386,2,0,0,0,0,2,6,57,6,55,9,2,14,7,0,0,2,1,0.45,0.55,10,81,2,3,2,10,57,4,3,3,Matthew Stafford,Kyren Williams,Puka Nacua,Tutu Atwell,Van Jefferson,Tyler Higbee,Joseph Noteboom,Rob Havenstein,Alaric Jackson,Coleman Shelton,Steve Avila,Jonah Williams,,Aaron Donald,Larrell Murchison,Ernest Jones,,,,,,Derion Kendrick,Brock Purdy,Christian McCaffrey,Brandon Aiyuk,Deebo Samuel,,George Kittle,Aaron Banks,Jake Brendel,Spencer Burford,Colton McKivitz,Trent Williams,Javon Hargrave,Clelin Ferrell,Nick Bosa,Arik Armstead,,Dre Greenlaw,Fred Warner,Ambry Thomas,Charvarius Ward,Talanoa Hufanga,Deommodore Lenoir,2023,2.0,San Francisco 49ers,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202309170ram.htm,2023-09-17,,,,,,Michael Hoecht,,,,,,Tashaun Gipson,,,,,,Bobby Brown,,Kyle Juszczyk,,,,,,,,,,John Johnson,Jordan Fuller,Ahkello Witherspoon,,,,,,,,,,,,Russ Yeast,,,,,,,,,,,,,,,
30,10,retractable roof (closed),matrixturf,-8.5,Dallas Cowboys,38.5,93689,16,64,0,44,134,0,12,27,170,1,3,31,38,255,2,0,3,19,1,7,215,382,1,1,1,0,4,0,5,29,6,38,10,1,18,9,1,1,0,0,0.3,0.7,12,88,3,5,2,11,47,5,1,1,Dak Prescott,Tony Pollard,Jalen Tolbert,Michael Gallup,CeeDee Lamb,Jake Ferguson,Terence Steele,Tyron Smith,Chuma Edoga,Zack Martin,Tyler Biadasz,Chauncey Golston,DeMarcus Lawrence,Johnathan Hankins,Osa Odighizuwa,Leighton Vander Esch,Micah Parsons,Stephon Gilmore,Trevon Diggs,Jayron Kearse,Malik Hooker,,Zach Wilson,Breece Hall,Garrett Wilson,Allen Lazard,,C.J. Uzomah,Mekhi Becton,Duane Brown,Laken Tomlinson,Alijah Vera-Tucker,Connor McGovern,Quinton Jefferson,John Franklin-Myers,Quinnen Williams,,,Jermaine Johnson II,C.J. Mosley,Sauce Gardner,D.J. Reed,Jordan Whitehead,,2023,2.0,New York Jets,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202309170dal.htm,2023-09-17,,,,,,,,,,,,Tony Adams,,,,Michael Carter II,Quincy Williams,,Damone Clark,,,,,Tyler Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,35,outdoors,grass,-4.0,Denver Broncos,38.5,76108,23,122,2,23,122,1,27,39,299,2,0,18,32,308,3,1,4,33,7,31,388,399,2,0,1,1,0,2,8,71,9,58,10,3,12,4,1,1,2,2,0.56,0.44,11,64,3,2,4,11,70,3,2,4,Russell Wilson,Javonte Williams,Brandon Johnson,Courtland Sutton,Jerry Jeudy,,Quinn Meinerz,Mike McGlinchey,Garett Bolles,Ben Powers,Lloyd Cushenberry III,Zach Allen,,D.J. Jones,,Josey Jewell,,Damarri Mathis,Patrick Surtain II,Kareem Jackson,Justin Simmons,,Sam Howell,Brian Robinson Jr.,Curtis Samuel,Terry McLaurin,Jahan Dotson,Logan Thomas,Andrew Wylie,Saahdiq Charles,Charles Leno Jr.,Samuel Cosmi,Nick Gates,,,,,,Jamin Davis,Cody Barton,Emmanuel Forbes,Kendall Fuller,Darrick Forrest,,2023,2.0,Washington Commanders,Denver Broncos,https://www.pro-football-reference.com/boxscores/202309170den.htm,2023-09-17,,,Jonathan Harris,,,Randy Gregory,Essang Bassey,Daron Payne,Jonathan Allen,,,Kamren Curl,,James Smith-Williams,Montez Sweat,Benjamin St-Juste,,,,,,Jonathon Cooper,,,,,,,,,,,,,,,,,,,,,,,Lil'Jordan Humphrey,,,,,,,,,,,,,,
17,24,outdoors,fieldturf,-2.0,Miami Dolphins,46.5,64628,30,145,2,25,88,1,21,30,249,1,1,31,42,231,1,1,1,5,4,31,389,288,2,0,1,1,1,2,6,46,5,45,10,4,15,7,0,0,2,1,0.51,0.49,11,72,4,1,2,11,64,3,1,3,Mac Jones,Rhamondre Stevenson,DeVante Parker,,,Pharaoh Brown,Calvin Anderson,Cole Strange,Michael Onwenu,Vederian Lowe,David Andrews,,,,,Marte Mapu,Ja'Whaun Bentley,Christian Gonzalez,,,,Marcus Jones,Tua Tagovailoa,Raheem Mostert,Jaylen Waddle,Tyreek Hill,,Durham Smythe,Connor Williams,Robert Hunt,Austin Jackson,Kendall Lamm,Isaiah Wynn,,,,,,Jerome Baker,David Long,Kader Kohou,Xavien Howard,Jevon Holland,,2023,2.0,Miami Dolphins,New England Patriots,https://www.pro-football-reference.com/boxscores/202309170nwe.htm,2023-09-17,,Mike Gesicki,Deatrich Wise Jr.,Davon Godchaux,Christian Barmore,,,Zach Sieler,Christian Wilkins,,,DeShon Elliott,,,,,Andrew Van Ginkel,,Jahlani Tavai,Alec Ingold,,,,,Raekwon Davis,,Josh Uche,,,Jabrill Peppers,Kyle Dugger,,Bradley Chubb,,,,,,,,,,,,,Hunter Henry,,,,,,,,,,,,,
17,20,outdoors,grass,-3.0,New Orleans Saints,39.5,72709,33,134,2,19,100,0,22,37,236,0,1,22,33,153,1,0,4,29,4,14,341,239,0,0,1,1,1,1,3,32,6,35,16,7,14,4,0,0,1,1,0.55,0.45,11,59,5,3,1,11,76,5,2,2,Bryce Young,Miles Sanders,Adam Thielen,Jonathan Mingo,,Ian Thomas,Bradley Bozeman,Ikem Ekwonu,Taylor Moton,Chandler Zavala,Cade Mays,,,Shy Tuttle,Derrick Brown,Frankie Luvu,Shaq Thompson,Donte Jackson,C.J. Henderson,Jeremy Chinn,Xavier Woods,,Derek Carr,Jamaal Williams,Michael Thomas,,,Foster Moreau,Cesar Ruiz,Erik McCoy,James Hurst,Trevor Penning,Ryan Ramczyk,,,,,,Pete Werner,Zack Baun,Marshon Lattimore,Paulson Adebo,Marcus Maye,,2023,2.0,New Orleans Saints,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202309180car.htm,2023-09-18,,Hayden Hurst,,,,Justin Houston,,Nathan Shepherd,Khalen Saunders,,,Tyrann Mathieu,,Cameron Jordan,Carl Granderson,,Demario Davis,,,,,Brian Burns,Vonn Bell,Taysom Hill,,,,,,,,,,,,,,,,,,,,,,,Juwan Johnson,,,,,,,,,,,,
26,22,outdoors,grass,-2.5,Cleveland Browns,39.0,67576,35,198,1,21,55,0,22,40,235,1,1,15,30,222,1,1,6,25,2,22,408,255,4,3,1,1,4,2,8,81,5,31,16,5,14,4,2,0,0,0,0.59,0.41,14,55,7,2,1,15,84,5,2,2,Kenny Pickett,Najee Harris,Allen Robinson,George Pickens,,Pat Freiermuth,James Daniels,Chukwuma Okorafor,Dan Moore,Isaac Seumalo,Mason Cole,DeMarvin Leal,,Montravius Adams,Larry Ogunjobi,T.J. Watt,Elandon Roberts,Patrick Peterson,,Keanu Neal,Damontae Kazee,,Deshaun Watson,Nick Chubb,Amari Cooper,,,Jordan Akins,Jedrick Wills Jr.,Dawand Jones,Wyatt Teller,Joel Bitonio,Ethan Pocic,,,,,,Sione Takitaki,Anthony Walker,Greg Newsome II,Denzel Ward,Juan Thornhill,,2023,2.0,Cleveland Browns,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/202309180pit.htm,2023-09-18,,Darnell Washington,,,,,,Shelby Harris,Jordan Elliott,,,Grant Delpit,,Myles Garrett,Za'Darius Smith,,,,Cole Holcomb,,,,Minkah Fitzpatrick,Harrison Bryant,Dalvin Tomlinson,,Alex Highsmith,,,,,,,,,,,,,,,,,,,,David Njoku,,,,,,,,,,,,
30,12,outdoors,grass,-10.5,San Francisco 49ers,43.5,71593,11,29,1,39,141,1,22,33,137,0,1,25,37,310,2,0,2,16,2,10,150,441,0,0,1,0,1,0,6,37,6,71,12,3,16,9,0,0,0,0,0.35,0.65,11,81,3,3,3,10,48,6,2,1,Brock Purdy,Christian McCaffrey,Deebo Samuel,Ray-Ray McCloud,,George Kittle,Aaron Banks,Colton McKivitz,Spencer Burford,Jake Brendel,Trent Williams,,,,,Dre Greenlaw,Fred Warner,Isaiah Oliver,Charvarius Ward,Talanoa Hufanga,Tashaun Gipson,Deommodore Lenoir,Daniel Jones,Matt Breida,Parris Campbell,Isaiah Hodgins,Darius Slayton,Darren Waller,Joshua Ezeudu,Marcus McKethan,Evan Neal,Shane Lemieux,John Michael Schmitz,Leonard Williams,A'Shawn Robinson,Dexter Lawrence,,,Bobby Okereke,Micah McFadden,Adoree' Jackson,Deonte Banks,Xavier McKinney,,2023,3.0,New York Giants,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202309210sfo.htm,2023-09-21,Kyle Juszczyk,,Javon Hargrave,Clelin Ferrell,Nick Bosa,,,,,Kayvon Thibodeaux,Jihad Ward,Jason Pinnock,,,,,,,,,,,,,,,,Arik Armstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6,dome,fieldturf,-3.0,Detroit Lions,47.5,63803,20,44,0,31,115,1,21,38,201,0,0,22,33,243,1,1,7,62,0,0,183,358,1,1,0,0,1,1,4,24,10,119,14,4,14,4,1,0,0,0,0.45,0.55,12,66,6,2,2,12,68,6,2,0,Jared Goff,Jahmyr Gibbs,Amon-Ra St. Brown,Josh Reynolds,Kalif Raymond,,Graham Glasgow,Penei Sewell,Matt Nelson,Jonah Jackson,Frank Ragnow,,,,,Derrick Barnes,Jack Campbell,Jerry Jacobs,Cameron Sutton,Tracy Walker,,Brian Branch,Desmond Ridder,Bijan Robinson,Drake London,,,MyCole Pruitt,Matthew Bergeron,Drew Dalman,Jake Matthews,Kaleb McGary,Chris Lindstrom,Calais Campbell,Grady Jarrett,David Onyemata,,,Troy Andersen,Kaden Elliss,Tre Flowers,DeAundre Alford,Richie Grant,,2023,3.0,Atlanta Falcons,Detroit Lions,https://www.pro-football-reference.com/boxscores/202309240det.htm,2023-09-24,,,John Cominsky,Aidan Hutchinson,Benito Jones,,,,,Bud Dupree,,Jessie Bates III,,,,AJ Terrell,,,Alex Anzalone,Keith Smith,,,,Kyle Pitts,,,,Alim McNeill,,,,,,,,,,,,,,,,,Marvin Jones,,,,,,,,,,,,,,
3,37,outdoors,grass,-4.5,Buffalo Bills,43.5,64291,33,168,2,13,105,0,20,32,218,1,1,19,29,170,0,4,0,0,9,45,386,230,0,0,1,1,1,5,6,45,2,15,15,9,9,1,1,0,1,0,0.58,0.42,11,52,3,1,0,10,68,1,3,3,Sam Howell,Brian Robinson Jr.,Jahan Dotson,Terry McLaurin,,John Bates,Andrew Wylie,Saahdiq Charles,Samuel Cosmi,Charles Leno Jr.,Nick Gates,Chase Young,Montez Sweat,Daron Payne,Jonathan Allen,Jamin Davis,Cody Barton,Kendall Fuller,Benjamin St-Juste,Darrick Forrest,Kamren Curl,,Josh Allen,James Cook,Gabriel Davis,Stefon Diggs,,Dawson Knox,Spencer Brown,Dion Dawkins,O'Cyrus Torrence,Connor McGovern,Mitch Morse,,,,,,Terrel Bernard,Matt Milano,Tre'Davious White,Taron Johnson,Jordan Poyer,,2023,3.0,Buffalo Bills,Washington Commanders,https://www.pro-football-reference.com/boxscores/202309240was.htm,2023-09-24,,Cole Turner,,,,,,DaQuan Jones,Ed Oliver,,,Micah Hyde,,Gregory Rousseau,Leonard Floyd,Christian Benford,,,,,,,Percy Butler,Dalton Kincaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,outdoors,grass,-3.5,Cleveland Browns,38.0,67919,15,26,0,31,78,1,13,25,104,0,0,27,33,289,2,0,5,36,3,26,94,341,1,0,3,1,0,1,8,80,5,46,12,2,13,6,1,1,1,1,0.36,0.64,9,69,3,2,3,10,46,7,1,0,Deshaun Watson,Jerome Ford,Amari Cooper,Donovan Peoples-Jones,,Harrison Bryant,Dawand Jones,Jedrick Wills Jr.,Wyatt Teller,Joel Bitonio,Ethan Pocic,Myles Garrett,Za'Darius Smith,Jordan Elliott,Dalvin Tomlinson,Jeremiah Owusu-Koramoah,Sione Takitaki,Martin Emerson,Denzel Ward,Grant Delpit,Juan Thornhill,,Ryan Tannehill,Derrick Henry,Treylon Burks,DeAndre Hopkins,,Trevon Wesco,Aaron Brewer,Dillon Radunz,Chris Hubbard,Daniel Brunskill,Andre Dillard,,,,,,Luke Gifford,Jack Gibbens,Kristian Fulton,Sean Murphy-Bunting,Kevin Byard,Amani Hooker,2023,3.0,Tennessee Titans,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202309240cle.htm,2023-09-24,,David Njoku,,,,,,Kyle Peko,Jeffery Simmons,Arden Key,,,,,,,Azeez Al-Shaair,,Anthony Walker,,,,,Chigoziem Okonkwo,Teair Tart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,outdoors,grass,-7.5,Baltimore Ravens,44.5,70038,35,139,0,37,186,2,27,44,227,1,0,22,31,202,0,0,5,39,4,24,327,364,1,0,4,2,0,2,6,31,1,5,22,8,16,6,1,0,1,0,0.53,0.47,15,74,7,1,2,16,89,7,5,1,Lamar Jackson,Gus Edwards,Rashod Bateman,Zay Flowers,,Mark Andrews,Patrick Mekari,Morgan Moses,John Simpson,Kevin Zeitler,Sam Mustipher,,,Nnamdi Madubuike,,Patrick Queen,Roquan Smith,Ronald Darby,Daryl Worley,Kyle Hamilton,Geno Stone,Brandon Stephens,Gardner Minshew II,Zack Moss,Michael Pittman Jr.,Alec Pierce,Josh Downs,Mo Alie-Cox,Will Fries,Bernhard Raimann,Braden Smith,Quenton Nelson,Wesley French,,,,,,Zaire Franklin,Shaquille Leonard,Dallis Flowers,Kenny Moore,Rodney Thomas II,,2023,3.0,Indianapolis Colts,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202309240rav.htm,2023-09-24,,Isaiah Likely,,,,Jadeveon Clowney,,DeForest Buckner,Grover Stewart,,,Julian Blackmon,,Samson Ebukam,Kwity Paye,,E.J. Speed,Michael Pierce,,,,David Ojabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20,outdoors,grass,-6.0,Miami Dolphins,47.5,65522,20,69,0,43,350,5,23,38,306,1,1,25,28,376,5,0,1,12,0,0,363,726,3,2,0,0,3,0,7,46,6,55,12,3,9,5,1,0,3,1,0.44,0.56,14,71,1,0,10,13,61,5,2,1,Tua Tagovailoa,Raheem Mostert,River Cracraft,Tyreek Hill,,Durham Smythe,Connor Williams,Austin Jackson,Robert Hunt,Isaiah Wynn,Terron Armstead,,,Zach Sieler,Raekwon Davis,David Long,Jaelan Phillips,Xavien Howard,Kader Kohou,Jevon Holland,DeShon Elliott,,Russell Wilson,Javonte Williams,Courtland Sutton,Jerry Jeudy,,Adam Trautman,Quinn Meinerz,Mike McGlinchey,Garett Bolles,Ben Powers,Lloyd Cushenberry III,,,,,,Josey Jewell,Drew Sanders,Damarri Mathis,Patrick Surtain II,Kareem Jackson,,2023,3.0,Denver Broncos,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202309240mia.htm,2023-09-24,Alec Ingold,,,,,,,D.J. Jones,,Randy Gregory,Jonathon Cooper,Delarrin Turner-Yell,,Zach Allen,,,Alex Singleton,,Bradley Chubb,,,,,Chris Manhertz,,Christian Wilkins,Jerome Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
